#idx, dt(s),dx(m),dy(m),dtheta(m)
1588, 0.099948, 0.962381, 0.000000, -0.000265
1589, 0.110014, 1.072150, 0.000000, -0.001099
1590, 0.099991, 0.985712, 0.000000, -0.001641
1591, 0.099986, 0.995938, 0.000000, -0.001396
1592, 0.110209, 1.109002, 0.000000, -0.001796
1593, 0.099775, 1.013169, 0.000000, -0.001797
1594, 0.110029, 1.126104, 0.000000, -0.001863
1595, 0.099988, 1.030444, 0.000000, -0.001378
1596, 0.099994, 1.036544, 0.000000, -0.001091
1597, 0.110122, 1.147589, 0.000000, -0.000615
1598, 0.099926, 1.046723, 0.000000, 0.000036
1599, 0.109951, 1.158441, 0.000000, 0.000275
1600, 0.100030, 1.059689, 0.000000, 0.000634
1601, 0.110140, 1.171978, 0.000000, 0.000991
1602, 0.099846, 1.066871, 0.000000, 0.000610
1603, 0.099967, 1.073343, 0.000000, 0.000761
1604, 0.109969, 1.187920, 0.000000, 0.000580
1605, 0.100024, 1.084868, 0.000000, 0.000448
1606, 0.110068, 1.195744, 0.000000, 0.000493
1607, 0.099932, 1.088270, 0.000000, -0.000161
1608, 0.110003, 1.201836, 0.000000, -0.000280
1609, 0.100034, 1.094929, 0.000000, -0.000392
1610, 0.099943, 1.094627, 0.000000, -0.000028
1611, 0.110249, 1.207554, 0.000000, 0.000290
1612, 0.099736, 1.091768, 0.000000, -0.000213
1613, 0.110031, 1.203825, 0.000000, -0.000289
1614, 0.099973, 1.093832, 0.000000, 0.000017
1615, 0.100017, 1.095263, 0.000000, 0.000194
1616, 0.110010, 1.206248, 0.000000, 0.000578
1617, 0.099997, 1.096670, 0.000000, 0.000329
1618, 0.110012, 1.205198, 0.000000, 0.000150
1619, 0.099976, 1.094133, 0.000000, 0.000064
1620, 0.099992, 1.094190, 0.000000, -0.000031
1621, 0.110204, 1.207270, 0.000000, -0.000969
1622, 0.099825, 1.095786, 0.000000, -0.000494
1623, 0.109955, 1.209797, 0.000000, -0.000349
1624, 0.100058, 1.102328, 0.000000, -0.000187
1625, 0.110131, 1.213695, 0.000000, 0.000350
1626, 0.099896, 1.100820, 0.000000, 0.000400
1627, 0.099934, 1.101673, 0.000000, 0.000742
1628, 0.109990, 1.214026, 0.000000, 0.001067
1629, 0.099982, 1.105176, 0.000000, 0.001029
1630, 0.110122, 1.219127, 0.000000, 0.001186
1631, 0.099864, 1.106844, 0.000000, 0.000669
1632, 0.110063, 1.219982, 0.000000, 0.000648
1633, 0.099935, 1.107711, 0.000000, 0.000670
1634, 0.100009, 1.110007, 0.000000, 0.000444
1635, 0.110030, 1.223583, 0.000000, 0.000564
1636, 0.099969, 1.113410, 0.000000, 0.000483
1637, 0.109955, 1.225376, 0.000000, 0.000730
1638, 0.100057, 1.115071, 0.000000, 0.000923
1639, 0.100011, 1.114985, 0.000000, 0.000894
1640, 0.109950, 1.227106, 0.000000, 0.001396
1641, 0.100027, 1.118074, 0.000000, 0.001551
1642, 0.110002, 1.230809, 0.000000, 0.002022
1643, 0.099974, 1.119947, 0.000000, 0.002818
1644, 0.110185, 1.235437, 0.000000, 0.003242
1645, 0.099836, 1.119985, 0.000000, 0.002778
1646, 0.099964, 1.121176, 0.000000, 0.001837
1647, 0.110060, 1.233716, 0.000000, 0.002312
1648, 0.099943, 1.121369, 0.000000, 0.002157
1649, 0.110057, 1.236667, 0.000000, 0.002438
1650, 0.099954, 1.125064, 0.000000, 0.001971
1651, 0.099954, 1.125922, 0.000000, 0.002138
1652, 0.110003, 1.238359, 0.000000, 0.002269
1653, 0.100009, 1.125052, 0.000000, 0.002414
1654, 0.110111, 1.238986, 0.000000, 0.002578
1655, 0.099926, 1.125175, 0.000000, 0.002442
1656, 0.099987, 1.127224, 0.000000, 0.002528
1657, 0.109983, 1.241071, 0.000000, 0.002842
1658, 0.099999, 1.128712, 0.000000, 0.002394
1659, 0.110074, 1.243196, 0.000000, 0.002682
1660, 0.099929, 1.129733, 0.000000, 0.002287
1661, 0.109998, 1.245064, 0.000000, 0.002668
1662, 0.100040, 1.133250, 0.000000, 0.002664
1663, 0.099903, 1.132144, 0.000000, 0.002582
1664, 0.110088, 1.248729, 0.000000, 0.002490
1665, 0.099900, 1.134279, 0.000000, 0.001772
1666, 0.110069, 1.250524, 0.000000, 0.002035
1667, 0.099980, 1.136752, 0.000000, 0.001621
1668, 0.100022, 1.139117, 0.000000, 0.002077
1669, 0.110181, 1.256631, 0.000000, 0.001595
1670, 0.099968, 1.140136, 0.000000, 0.001915
1671, 0.109811, 1.252351, 0.000000, 0.001264
1672, 0.100025, 1.141699, 0.000000, 0.001503
1673, 0.100120, 1.144094, 0.000000, 0.001143
1674, 0.109910, 1.256804, 0.000000, 0.001406
1675, 0.099929, 1.143516, 0.000000, 0.001190
1676, 0.109991, 1.260657, 0.000000, 0.001184
1677, 0.100060, 1.147874, 0.000000, 0.000311
1678, 0.110215, 1.264342, 0.000000, 0.000098
1679, 0.099753, 1.145486, 0.000000, -0.000099
1680, 0.099981, 1.150656, 0.000000, 0.000105
1681, 0.110007, 1.268468, 0.000000, -0.000335
1682, 0.099985, 1.154457, 0.000000, -0.000547
1683, 0.110063, 1.273730, 0.000000, -0.000202
1684, 0.099942, 1.159251, 0.000000, 0.000467
1685, 0.099990, 1.162068, 0.000000, 0.000472
1686, 0.109999, 1.280484, 0.000000, 0.000426
1687, 0.100004, 1.165020, 0.000000, 0.000774
1688, 0.110194, 1.284827, 0.000000, 0.000706
1689, 0.099813, 1.165480, 0.000000, 0.000457
1690, 0.109994, 1.285383, 0.000000, 0.000304
1691, 0.100016, 1.168606, 0.000000, 0.000131
1692, 0.100009, 1.169444, 0.000000, 0.000054
1693, 0.110050, 1.288763, 0.000000, 0.000002
1694, 0.100098, 1.173628, 0.000000, -0.000222
1695, 0.109811, 1.289156, 0.000000, -0.000469
1696, 0.099977, 1.174902, 0.000000, -0.000126
1697, 0.100162, 1.176287, 0.000000, 0.000283
1698, 0.109900, 1.290048, 0.000000, 0.000243
1699, 0.099944, 1.174132, 0.000000, 0.000024
1700, 0.110026, 1.293112, 0.000000, -0.000178
1701, 0.099985, 1.174452, 0.000000, 0.000013
1702, 0.100111, 1.174595, 0.000000, 0.000195
1703, 0.109874, 1.288074, 0.000000, 0.000796
1704, 0.099997, 1.171623, 0.000000, 0.000716
1705, 0.109997, 1.287778, 0.000000, 0.000613
1706, 0.099993, 1.169339, 0.000000, 0.000259
1707, 0.110088, 1.286047, 0.000000, 0.000169
1708, 0.099916, 1.166346, 0.000000, 0.000084
1709, 0.100014, 1.167252, 0.000000, 0.000240
1710, 0.109988, 1.280470, 0.000000, 0.000047
1711, 0.100000, 1.158737, 0.000000, -0.000005
1712, 0.110047, 1.269553, 0.000000, -0.000806
1713, 0.099963, 1.149700, 0.000000, -0.000901
1714, 0.099980, 1.149041, 0.000000, -0.000221
1715, 0.110056, 1.263608, 0.000000, -0.000054
1716, 0.099927, 1.144140, 0.000000, -0.000379
1717, 0.110222, 1.256521, 0.000000, 0.000385
1718, 0.099802, 1.131387, 0.000000, -0.000097
1719, 0.100155, 1.129296, 0.000000, -0.000522
1720, 0.109833, 1.233336, 0.000000, -0.000066
1721, 0.100166, 1.122943, 0.000000, 0.001736
1722, 0.109834, 1.230429, 0.000000, 0.002076
1723, 0.099972, 1.115494, 0.000000, 0.000570
1724, 0.109994, 1.217196, 0.000000, -0.000047
1725, 0.100008, 1.095962, 0.000000, -0.000706
1726, 0.100163, 1.087677, 0.000000, -0.000389
1727, 0.109844, 1.183400, 0.000000, 0.000005
1728, 0.099966, 1.071833, 0.000000, 0.000598
1729, 0.110014, 1.175898, 0.000000, 0.000223
1730, 0.100068, 1.065002, 0.000000, 0.000656
1731, 0.100139, 1.059863, 0.000000, 0.000380
1732, 0.109797, 1.153894, 0.000000, 0.000680
1733, 0.099974, 1.043981, 0.000000, 0.001083
1734, 0.110059, 1.143140, 0.000000, 0.000361
1735, 0.099958, 1.031989, 0.000000, 0.000215
1736, 0.100354, 1.030145, 0.000000, -0.000359
1737, 0.109625, 1.120195, 0.000000, -0.000598
1738, 0.100019, 1.017711, 0.000000, -0.001280
1739, 0.109972, 1.111552, 0.000000, -0.001999
1740, 0.100045, 1.003745, 0.000000, -0.001421
1741, 0.110027, 1.097388, 0.000000, -0.001136
1742, 0.100002, 0.992137, 0.000000, -0.000180
1743, 0.100092, 0.987555, 0.000000, 0.000670
1744, 0.109867, 1.076918, 0.000000, 0.001050
1745, 0.100219, 0.974612, 0.000000, 0.001151
1746, 0.109802, 1.060944, 0.000000, 0.002554
1747, 0.099976, 0.962473, 0.000000, 0.003288
1748, 0.099978, 0.959701, 0.000000, 0.003697
1749, 0.109984, 1.052971, 0.000000, 0.004096
1750, 0.100098, 0.955160, 0.000000, 0.003930
1751, 0.109923, 1.043941, 0.000000, 0.005708
1752, 0.099983, 0.944481, 0.000000, 0.004871
1753, 0.100000, 0.940588, 0.000000, 0.005711
1754, 0.109992, 1.031119, 0.000000, 0.007042
1755, 0.100203, 0.936087, 0.000000, 0.006178
1756, 0.109791, 1.020618, 0.000000, 0.007299
1757, 0.100017, 0.923825, 0.000000, 0.006915
1758, 0.109977, 1.009114, 0.000000, 0.007165
1759, 0.100044, 0.912369, 0.000000, 0.005675
1760, 0.100175, 0.909490, 0.000000, 0.004140
1761, 0.109804, 0.993416, 0.000000, 0.002922
1762, 0.099994, 0.901109, 0.000000, 0.001182
1763, 0.110007, 0.985788, 0.000000, -0.000402
1764, 0.099975, 0.890947, 0.000000, -0.000505
1765, 0.100017, 0.887402, 0.000000, -0.000804
1766, 0.110020, 0.970485, 0.000000, -0.001407
1767, 0.100056, 0.874858, 0.000000, -0.001584
1768, 0.109930, 0.948957, 0.000000, -0.003219
1769, 0.100043, 0.851051, 0.000000, -0.004666
1770, 0.109974, 0.921897, 0.000000, -0.008976
1771, 0.099927, 0.825901, 0.000000, -0.011580
1772, 0.110017, 0.897478, 0.000000, -0.013507
1773, 0.100000, 0.805922, 0.000000, -0.012488
1774, 0.100172, 0.798089, 0.000000, -0.011627
1775, 0.109818, 0.863878, 0.000000, -0.013184
1776, 0.100006, 0.776094, 0.000000, -0.012018
1777, 0.109987, 0.841451, 0.000000, -0.013389
1778, 0.100006, 0.754453, 0.000000, -0.013941
1779, 0.110028, 0.818246, 0.000000, -0.015270
1780, 0.099964, 0.733047, 0.000000, -0.013987
1781, 0.099992, 0.724375, 0.000000, -0.013983
1782, 0.110000, 0.785119, 0.000000, -0.015414
1783, 0.100095, 0.702846, 0.000000, -0.014128
1784, 0.110087, 0.759347, 0.000000, -0.015677
1785, 0.099853, 0.675899, 0.000000, -0.014529
1786, 0.109960, 0.730519, 0.000000, -0.014779
1787, 0.100038, 0.652363, 0.000000, -0.013914
1788, 0.099982, 0.642036, 0.000000, -0.013790
1789, 0.110092, 0.696240, 0.000000, -0.013632
1790, 0.099896, 0.621329, 0.000000, -0.012727
1791, 0.110029, 0.672190, 0.000000, -0.013019
1792, 0.099915, 0.599028, 0.000000, -0.010222
1793, 0.100220, 0.589644, 0.000000, 6.274982
1794, 0.109872, 0.633883, 0.000000, -0.006141
1795, 0.099926, 0.565551, 0.000000, -0.002791
1796, 0.110030, 0.610786, 0.000000, -0.000410
1797, 0.099957, 0.544095, 0.000000, 0.001373
1798, 0.100229, 0.535075, 0.000000, 0.002947
1799, 0.109779, 0.573258, 0.000000, 0.006036
1800, 0.100038, 0.509544, 0.000000, -6.274699
1801, 0.109998, 0.544004, 0.000000, 0.012470
1802, 0.099982, 0.478664, 0.000000, 0.014667
1803, 0.100143, 0.466286, 0.000000, 0.017094
1804, 0.109843, 0.498328, 0.000000, 0.020926
1805, 0.099978, 0.441473, 0.000000, 0.020634
1806, 0.110036, 0.472362, 0.000000, 0.025985
1807, 0.099987, 0.416988, 0.000000, 0.026750
1808, 0.100185, 0.407139, 0.000000, 0.029734
1809, 0.109783, 0.436927, 0.000000, 0.034891
1810, 0.100039, 0.391448, 0.000000, 0.033263
1811, 0.109990, 0.423037, 0.000000, 0.038826
1812, 0.100014, 0.379408, 0.000000, 0.036350
1813, 0.100050, 0.376692, 0.000000, 0.035632
1814, 0.109959, 0.411108, 0.000000, 0.039089
1815, 0.100097, 0.370898, 0.000000, 0.034906
1816, 0.109859, 0.403631, 0.000000, 0.038247
1817, 0.100198, 0.364851, 0.000000, 0.034225
1818, 0.099964, 0.359782, 0.000000, 0.033992
1819, 0.109814, 0.391670, 0.000000, 0.036502
1820, 0.099987, 0.355290, 0.000000, 0.032186
1821, 0.110064, 0.389397, 0.000000, 0.034653
1822, 0.100033, 0.350855, 0.000000, 0.030091
1823, 0.109902, 0.381999, 0.000000, 0.033578
1824, 0.100005, 0.346529, 0.000000, 0.029014
1825, 0.100014, 0.349212, 0.000000, 0.027655
1826, 0.109978, 0.389198, 0.000000, 0.026970
1827, 0.100194, 0.357784, 0.000000, 0.021018
1828, 0.109801, 0.392972, 0.000000, 0.021079
1829, 0.099998, 0.357829, 0.000000, 0.020252
1830, 0.110016, 0.395480, 0.000000, 0.019678
1831, 0.100002, 0.361577, 0.000000, 0.015881
1832, 0.100371, 0.364291, 0.000000, 0.016417
1833, 0.109615, 0.400497, 0.000000, 0.019158
1834, 0.099996, 0.369027, 0.000000, 0.017267
1835, 0.110002, 0.411030, 0.000000, 0.018718
1836, 0.100035, 0.378739, 0.000000, 0.018671
1837, 0.099998, 0.382912, 0.000000, 0.020616
1838, 0.110004, 0.425657, 0.000000, 0.025303
1839, 0.100117, 0.391333, 0.000000, 0.025236
1840, 0.109845, 0.434343, 0.000000, 0.028598
1841, 0.100134, 0.402359, 0.000000, 0.026346
1842, 0.109870, 0.449777, 0.000000, 0.029775
1843, 0.099969, 0.416996, 0.000000, 0.028845
1844, 0.100009, 0.425755, 0.000000, 0.030349
1845, 0.109995, 0.480328, 0.000000, 0.033825
1846, 0.100062, 0.449122, 0.000000, 0.031735
1847, 0.109942, 0.508652, 0.000000, 0.035698
1848, 0.099986, 0.477643, 0.000000, 0.032204
1849, 0.100014, 0.493618, 0.000000, 0.033361
1850, 0.109991, 0.563188, 0.000000, 0.032970
1851, 0.100180, 0.531771, 0.000000, 0.027134
1852, 0.109818, 0.604873, 0.000000, 0.026439
1853, 0.099993, 0.572420, 0.000000, 0.018023
1854, 0.110015, 0.654788, 0.000000, 0.013442
1855, 0.099979, 0.617650, 0.000000, 0.009929
1856, 0.100152, 0.639941, 0.000000, 0.011522
1857, 0.109843, 0.726408, 0.000000, 0.014863
1858, 0.099982, 0.684382, 0.000000, 0.015163
1859, 0.110096, 0.781212, 0.000000, 0.016967
1860, 0.099906, 0.735465, 0.000000, 0.015414
1861, 0.110210, 0.840328, 0.000000, 0.016794
1862, 0.099798, 0.786433, 0.000000, 0.015282
1863, 0.100169, 0.812729, 0.000000, 0.013969
1864, 0.109800, 0.916588, 0.000000, 0.013485
1865, 0.100259, 0.860888, 0.000000, 0.010826
1866, 0.109789, 0.969440, 0.000000, 0.008732
1867, 0.099968, 0.906635, 0.000000, 0.006281
1868, 0.109982, 1.022163, 0.000000, 0.005131
1869, 0.100053, 0.952243, 0.000000, 0.003321
1870, 0.100018, 0.973419, 0.000000, 0.002485
1871, 0.109942, 1.094647, 0.000000, 0.002038
1872, 0.100030, 1.018546, 0.000000, 0.001590
1873, 0.109986, 1.145260, 0.000000, 0.001723
1874, 0.100027, 1.064959, 0.000000, 0.001586
1875, 0.109986, 1.195966, 0.000000, 0.001907
1876, 0.099950, 1.109138, 0.000000, 0.001679
1877, 0.099998, 1.130842, 0.000000, 0.001577
1878, 0.110004, 1.269373, 0.000000, 0.002024
1879, 0.099985, 1.177467, 0.000000, 0.001463
1880, 0.110219, 1.320516, 0.000000, 0.001455
1881, 0.099777, 1.209766, 0.000000, 0.001181
1882, 0.110065, 1.342162, 0.000000, 0.001620
1883, 0.099921, 1.219959, 0.000000, 0.001607
1884, 0.100015, 1.219408, 0.000000, 0.002070
1885, 0.110064, 1.339522, 0.000000, 0.002084
1886, 0.100085, 1.217875, 0.000000, 0.002279
1887, 0.109827, 1.337339, 0.000000, 0.002794
1888, 0.100021, 1.218291, 0.000000, 0.002721
1889, 0.100205, 1.221499, 0.000000, 0.001929
1890, 0.109835, 1.339862, 0.000000, 0.002187
1891, 0.099951, 1.219807, 0.000000, 0.002701
1892, 0.109989, 1.343396, 0.000000, 0.002708
1893, 0.099992, 1.221807, 0.000000, 0.002548
1894, 0.110115, 1.345400, 0.000000, 0.001921
1895, 0.099919, 1.219432, 0.000000, 0.001783
1896, 0.099961, 1.217298, 0.000000, 0.001631
1897, 0.110065, 1.337564, 0.000000, 0.001470
1898, 0.099922, 1.212108, 0.000000, 0.000999
1899, 0.110193, 1.333978, 0.000000, 0.000465
1900, 0.099830, 1.205748, 0.000000, 0.000790
1901, 0.099987, 1.205232, 0.000000, 0.000759
1902, 0.109973, 1.323051, 0.000000, 0.001071
1903, 0.100016, 1.201245, 0.000000, 0.000977
1904, 0.110198, 1.320687, 0.000000, 0.001254
1905, 0.099808, 1.193348, 0.000000, 0.001266
1906, 0.109985, 1.312677, 0.000000, 0.002045
1907, 0.100054, 1.192058, 0.000000, 0.001718
1908, 0.099960, 1.189061, 0.000000, 0.001848
1909, 0.110166, 1.307618, 0.000000, 0.001925
1910, 0.099864, 1.182039, 0.000000, 0.001826
1911, 0.109967, 1.298627, 0.000000, 0.001461
1912, 0.100020, 1.179062, 0.000000, 0.000601
1913, 0.100203, 1.179365, 0.000000, 0.000545
1914, 0.109795, 1.289365, 0.000000, 0.000356
1915, 0.099998, 1.170913, 0.000000, 0.000450
1916, 0.109965, 1.283351, 0.000000, -0.000521
1917, 0.099984, 1.163604, 0.000000, -0.001040
1918, 0.100227, 1.164682, 0.000000, -0.001988
1919, 0.109783, 1.273604, 0.000000, -0.003931
1920, 0.100001, 1.156797, 0.000000, -0.004255
1921, 0.109988, 1.267426, 0.000000, -0.004448
1922, 0.099998, 1.148777, 0.000000, -0.003300
1923, 0.110012, 1.260687, 0.000000, -0.003061
1924, 0.100047, 1.144307, 0.000000, -0.002797
1925, 0.099941, 1.142202, 0.000000, -0.001948
1926, 0.110004, 1.255958, 0.000000, -0.002054
1927, 0.100046, 1.140083, 0.000000, -0.001994
1928, 0.110123, 1.252367, 0.000000, -0.001417
1929, 0.099829, 1.134960, 0.000000, -0.000493
1930, 0.099963, 1.137555, 0.000000, 0.000190
1931, 0.110036, 1.252384, 0.000000, 0.000399
1932, 0.100030, 1.138519, 0.000000, -0.000043
1933, 0.110146, 1.253478, 0.000000, 0.000046
1934, 0.099823, 1.135644, 0.000000, -0.000184
1935, 0.110043, 1.249508, 0.000000, -0.000941
1936, 0.099949, 1.130862, 0.000000, -0.000752
1937, 0.100128, 1.129431, 0.000000, -0.000192
1938, 0.109913, 1.236906, 0.000000, 0.000502
1939, 0.099920, 1.122591, 0.000000, 0.000873
1940, 0.110024, 1.233874, 0.000000, 0.001293
1941, 0.099992, 1.119337, 0.000000, 0.001728
1942, 0.100210, 1.119592, 0.000000, 0.001610
1943, 0.109789, 1.223794, 0.000000, 0.001991
1944, 0.099989, 1.111801, 0.000000, 0.001844
1945, 0.110008, 1.220339, 0.000000, 0.002014
1946, 0.099998, 1.106839, 0.000000, 0.001903
1947, 0.110178, 1.216934, 0.000000, 0.002046
1948, 0.099814, 1.100065, 0.000000, 0.001643
1949, 0.100002, 1.099803, 0.000000, 0.001366
1950, 0.110043, 1.207802, 0.000000, 0.001312
1951, 0.099935, 1.094515, 0.000000, 0.000937
1952, 0.110098, 1.203317, 0.000000, 0.000809
1953, 0.099901, 1.089359, 0.000000, 0.000208
1954, 0.100184, 1.089912, 0.000000, -0.000142
1955, 0.109828, 1.191602, 0.000000, -0.000581
1956, 0.099990, 1.082079, 0.000000, -0.000365
1957, 0.110227, 1.190460, 0.000000, -0.001275
1958, 0.099822, 1.076146, 0.000000, -0.002021
1959, 0.109942, 1.183100, 0.000000, -0.003190
1960, 0.100005, 1.073556, 0.000000, -0.003063
1961, 0.100243, 1.073324, 0.000000, -0.002840
1962, 0.109748, 1.171974, 0.000000, -0.003043
1963, 0.099999, 1.065209, 0.000000, -0.002424
1964, 0.110010, 1.168581, 0.000000, -0.002439
1965, 0.100040, 1.059713, 0.000000, -0.001721
1966, 0.110158, 1.163981, 0.000000, -0.001583
1967, 0.099787, 1.051299, 0.000000, -0.001425
1968, 0.099993, 1.050386, 0.000000, -0.001312
1969, 0.110008, 1.152062, 0.000000, -0.001035
1970, 0.099983, 1.043978, 0.000000, -0.001209
1971, 0.110048, 1.146011, 0.000000, -0.000978
1972, 0.099934, 1.037954, 0.000000, -0.000495
1973, 0.100036, 1.036174, 0.000000, 0.001001
1974, 0.109958, 1.135121, 0.000000, 0.002669
1975, 0.100016, 1.028992, 0.000000, 0.004328
1976, 0.110179, 1.130023, 0.000000, 0.006944
1977, 0.099820, 1.020948, 0.000000, 0.007879
1978, 0.099994, 1.020337, 0.000000, 0.008930
1979, 0.110002, 1.119792, 0.000000, 0.010541
1980, 0.100080, 1.016468, 0.000000, 0.010020
1981, 0.110092, 1.115935, 0.000000, 0.011415
1982, 0.099860, 1.009983, 0.000000, 0.010775
1983, 0.100094, 1.009418, 0.000000, 0.011024
1984, 0.109868, 1.105055, 0.000000, 0.012798
1985, 0.100113, 1.004934, 0.000000, 0.012872
1986, 0.109914, 1.101608, 0.000000, 0.016623
1987, 0.099996, 1.000441, 0.000000, 0.016835
1988, 0.099965, 0.997673, 0.000000, 0.018105
1989, 0.109977, 1.095917, 0.000000, 0.021179
1990, 0.100166, 0.998333, 0.000000, 0.019494
1991, 0.109835, 1.096230, 0.000000, 0.021838
1992, 0.100029, 1.000475, 0.000000, 0.019956
1993, 0.099999, 1.002386, 0.000000, 0.020777
1994, 0.109997, 1.105332, 0.000000, 0.023593
1995, 0.100119, 1.009261, 0.000000, 0.021892
1996, 0.109889, 1.111781, 0.000000, 0.024684
1997, 0.099974, 1.015430, 0.000000, 0.022618
1998, 0.099983, 1.019672, 0.000000, 0.022657
1999, 0.110004, 1.126658, 0.000000, 0.024991
2000, 0.100181, 1.030627, 0.000000, 0.022853
2001, 0.109831, 1.135119, 0.000000, 0.025482
2002, 0.099976, 1.037400, 0.000000, 0.023096
2003, 0.100030, 1.042098, 0.000000, 0.023560
2004, 0.109952, 1.151109, 0.000000, 0.025766
2005, 0.100086, 1.054147, 0.000000, 0.022546
2006, 0.109955, 1.165652, 0.000000, 0.022953
2007, 0.100123, 1.068126, 0.000000, 0.020588
2008, 0.109822, 1.178830, 0.000000, 0.022271
2009, 0.100311, 1.083370, 0.000000, 0.019329
2010, 0.099837, 1.084848, 0.000000, 0.017481
2011, 0.109868, 1.200848, 0.000000, 0.016435
2012, 0.100017, 1.100256, 0.000000, 0.012070
2013, 0.109997, 1.218262, 0.000000, 0.010586
2014, 0.100179, 1.116700, 0.000000, 0.007213
2015, 0.099799, 1.119547, 0.000000, 0.005250
2016, 0.110011, 1.241456, 0.000000, 0.004591
2017, 0.099973, 1.134435, 0.000000, 0.002939
2018, 0.110059, 1.255982, 0.000000, 0.002459
2019, 0.100106, 1.148769, 0.000000, 0.001779
2020, 0.109861, 1.266969, 0.000000, 0.001473
2021, 0.099966, 1.157052, 0.000000, 0.000593
2022, 0.110021, 1.276064, 0.000000, -0.000221
2023, 0.099969, 1.160613, 0.000000, -0.001177
2024, 0.100416, 1.166433, 0.000000, -0.002584
2025, 0.109602, 1.273372, 0.000000, -0.004407
2026, 0.099985, 1.160667, 0.000000, -0.005367
2027, 0.110014, 1.275175, 0.000000, -0.006514
2028, 0.099989, 1.156592, 0.000000, -0.006413
2029, 0.100043, 1.154908, 0.000000, -0.006846
2030, 0.109990, 1.267635, 0.000000, -0.008222
2031, 0.100040, 1.150719, 0.000000, -0.008326
2032, 0.109933, 1.261528, 0.000000, -0.009243
2033, 0.100228, 1.147047, 0.000000, -0.008181
2034, 0.109803, 1.252984, 0.000000, -0.008306
2035, 0.099963, 1.137041, 0.000000, -0.005706
2036, 0.100016, 1.133704, 0.000000, -0.003357
2037, 0.109974, 1.242433, 0.000000, -0.002167
2038, 0.100043, 1.126646, 0.000000, -0.001894
2039, 0.109968, 1.233598, 0.000000, -0.002106
2040, 0.099977, 1.116583, 0.000000, -0.001749
2041, 0.099993, 1.112284, 0.000000, -0.001302
2042, 0.109987, 1.218994, 0.000000, -0.000913
2043, 0.100094, 1.105069, 0.000000, -0.000639
2044, 0.109901, 1.208450, 0.000000, -0.000728
2045, 0.100019, 1.095558, 0.000000, -0.000555
2046, 0.099998, 1.090979, 0.000000, -0.000283
2047, 0.109992, 1.194541, 0.000000, -0.000715
2048, 0.100263, 1.083531, 0.000000, -0.000625
2049, 0.109752, 1.179637, 0.000000, -0.000556
2050, 0.099996, 1.068044, 0.000000, -0.000476
2051, 0.099981, 1.057532, 0.000000, -0.000560
2052, 0.110002, 1.143531, 0.000000, 0.000664
2053, 0.100034, 1.016947, 0.000000, 0.002545
2054, 0.110036, 1.091515, 0.000000, 0.004590
2055, 0.099979, 0.965949, 0.000000, 0.004848
2056, 0.100073, 0.941578, 0.000000, 0.006418
2057, 0.110044, 1.006800, 0.000000, 0.007832
2058, 0.099863, 0.887904, 0.000000, 0.007572
2059, 0.109933, 0.949209, 0.000000, 0.007365
2060, 0.100026, 0.837284, 0.000000, 0.006332
2061, 0.100135, 0.812238, 0.000000, 0.006555
2062, 0.109995, 0.862649, 0.000000, 0.006990
2063, 0.099933, 0.757215, 0.000000, 0.005905
2064, 0.109910, 0.805284, 0.000000, 0.006627
2065, 0.100018, 0.709815, 0.000000, 0.005601
2066, 0.100005, 0.689251, 0.000000, 0.005919
2067, 0.110171, 0.736690, 0.000000, 0.007611
2068, 0.099798, 0.648485, 0.000000, 0.008032
2069, 0.110007, 0.697058, 0.000000, 0.010704
2070, 0.099994, 0.619572, 0.000000, 0.011542
2071, 0.110047, 0.667875, 0.000000, 0.013786
2072, 0.100243, 0.596066, 0.000000, 0.013251
2073, 0.099712, 0.581649, 0.000000, 0.013424
2074, 0.109961, 0.627823, 0.000000, 0.015656
2075, 0.100034, 0.557713, 0.000000, 0.015238
2076, 0.109977, 0.596394, 0.000000, 0.017939
2077, 0.100088, 0.526757, 0.000000, 0.018233
2078, 0.100029, 0.510837, 0.000000, 0.021040
2079, 0.110017, 0.541467, 0.000000, 0.025180
2080, 0.100043, 0.471369, 0.000000, 0.024463
2081, 0.109951, 0.492775, 0.000000, 0.028483
2082, 0.099945, 0.424642, 0.000000, 0.026046
2083, 0.099978, 0.402494, 0.000000, 0.024479
2084, 0.109964, 0.418394, 0.000000, 0.025105
2085, 0.100120, 0.366044, 0.000000, 0.022519
2086, 0.109981, 0.395351, 0.000000, 0.024288
2087, 0.099893, 0.355506, 0.000000, 0.023027
2088, 0.099999, 0.352804, 0.000000, 0.025367
2089, 0.109992, 0.383822, 0.000000, 0.029287
2090, 0.099989, 0.344592, 0.000000, 0.027373
2091, 0.110207, 0.375621, 0.000000, 0.031138
2092, 0.099746, 0.337391, 0.000000, 0.027965
2093, 0.100103, 0.336914, 0.000000, 0.027022
2094, 0.109935, 0.370952, 0.000000, 0.030263
2095, 0.100007, 0.342789, 0.000000, 0.027829
2096, 0.110187, 0.387248, 0.000000, 0.031051
2097, 0.099810, 0.360586, 0.000000, 0.029751
2098, 0.110048, 0.409316, 0.000000, 0.032132
2099, 0.099958, 0.383142, 0.000000, 0.028999
2100, 0.099963, 0.394404, 0.000000, 0.029896
2101, 0.110091, 0.447746, 0.000000, 0.033229
2102, 0.099917, 0.419113, 0.000000, 0.029633
2103, 0.110045, 0.476404, 0.000000, 0.033473
2104, 0.100081, 0.447466, 0.000000, 0.030489
